Feature_ID,Clean_Feature_Name,Target,Diameter,Center_Latitude,Center_Longitude,Northern_Latitude,Southern_Latitude,Eastern_Longitude,Western_Longitude,Continent,Ethnicity,Feature_Type,Feature_Type_Code,Quad,Approval_Status,Approval_Date,Reference,Origin,number_of_papers_1970,number_of_citing_papers_1970,number_of_self_citations_1970,total_number_of_citations_1970,total_number_of_refereed_citations_1970,number_of_papers_1971_1980,number_of_citing_papers_1971_1980,number_of_self_citations_1971_1980,total_number_of_citations_1971_1980,total_number_of_refereed_citations_1971_1980,number_of_papers_1981_1990,number_of_citing papers_1981_1990,number_of_self_citations_1981_1990,total_number_of_citations_1981_1990,total_number_of_refereed_citations_1981_1990,number_of_papers_1991_2000,number_of_citing_papers_1991_2000,number_of_self_citations_1991_2000,total_number_of_citations_1991_2000,total_number_of_refereed_citations_1991_2000,number_of_papers_2001_2010,number_of_citing papers_2001_2010,number_of_self_citations_2001_2010,total_number_of_citations_2001_2010,total_number_of_refereed_citations_2001_2010,number_of_papers_2011_2015,number_of_citing papers_2011_2015,number_of_self_citations_2011_2015,total_number_of_citations_2011_2015,total_number_of_refereed_citations_2011_2015,number_of_papers_2016_2017,number_of_citing papers_2016_2017,number_of_self_citations_2016_2017,total_number_of_citations_2016_2017,total_number_of_refereed_citations_2016_2017,number_of_papers,number_of_citing papers,number_of_self-citations,total_number_of_citations,total_number_of_refereed citations,landing_site
5840,Talsi,Mars,9.59,-41.53,-49.37,-41.44,-41.61,-49.26,-49.47,Europe,Latvia,"Crater, craters",AA,mc26,Approved,1976,36.0,Town in Latvia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15526,Taltal,Mars,10.0,-39.51,-125.79,-39.43,-39.59,-125.68,-125.9,South and Central America,Chile,"Crater, craters",AA,mc24,Approved,"Sep 20, 2016",36.0,Town in Chile.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485,Talu,Mars,10.0,-40.35,20.09,-40.28,-40.43,20.2,19.98,Asia,Indonesia,"Crater, craters",AA,mc27,Approved,"Jun 14, 2016",74.0,Town in Indonesia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0
5843,Tame,Mars,13.8,-22.73,-107.99,-22.61,-22.84,-107.86,-108.12,South and Central America,Colombia,"Crater, craters",AA,mc17,Approved,1991,74.0,Town in Colombia.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5849,Tanaica Montes,Mars,178.55,39.55,-90.83,40.55,38.35,-89.26,-92.33,Europe,Greek,"Mons, montes",MO,mc03,Approved,1991,57.0,Classical albedo name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,2,0
5850,Tanais,Mars,0.0,49.67,-70.0,49.67,49.67,-70.0,-70.0,Europe,Latin,Albedo Feature,AL,mc03,Approved,1958,60.0,"Present River Don, Russia.",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,5,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,5,0
5851,Tanais Fossae,Mars,172.95,38.74,-86.49,40.18,37.31,-85.96,-86.81,Europe,Greek,"Fossa, fossae",FO,mc03,Approved,1991,57.0,Classical albedo name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0
15091,Tana Vallis,Mars,56.51,4.78,-27.89,5.18,4.51,-27.62,-28.22,Africa,Kenya,"Vallis, valles",VA,mc11,Approved,"Mar 5, 2013",74.0,River in Kenya.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,8,8,0,0,0,0,0,3,8,0,8,8,0
5859,Tantalus Fluctus,Mars,794.34,35.93,-95.68,42.99,31.42,-91.14,-103.83,Europe,Latin,"Fluctus, fluctūs",FL,mc03,Approved,1991,68.0,Albedo feature name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5860,Tantalus Fossae,Mars,2361.86,49.83,-96.09,67.22,30.08,-68.92,-108.31,Europe,Latin,"Fossa, fossae",FO,mc03,Approved,1973,57.0,"From albedo feature at 35N, 110W.",0,0,0,0,0,4,185,0,188,166,9,549,2,658,558,2,1,0,1,1,11,337,7,373,327,0,0,0,0,0,1,0,0,0,0,27,986,23,1220,1052,0
5864,Tara,Mars,32.94,-44.01,-52.84,-43.74,-44.29,-52.44,-53.22,Europe,Ireland,"Crater, craters",AA,mc26,Approved,1976,36.0,Town in Ireland.,0,0,0,0,0,2,40,0,40,28,0,0,0,0,0,0,0,0,0,0,2,58,0,59,39,1,22,0,22,16,0,0,0,0,0,7,115,0,121,83,0
5865,Tarakan,Mars,39.31,-41.21,-30.44,-40.88,-41.54,-30.0,-30.88,Asia,Indonesia,"Crater, craters",AA,mc26,Approved,1976,36.0,Town in Indonesia (Borneo).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,Tarata,Mars,12.27,-3.78,-41.22,-3.68,-3.88,-41.11,-41.32,South and Central America,Bolivia,"Crater, craters",AA,mc19,Approved,1976,36.0,Town in Bolivia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5871,Tarma,Mars,9.0,16.54,109.85,16.61,16.46,109.93,109.78,South and Central America,Peru,"Crater, craters",AA,mc14,Approved,1988,36.0,Town in Peru.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15564,Tarq,Mars,35.36,-38.1,171.22,-37.79,-38.39,171.59,170.86,Asia,Iran,"Crater, craters",AA,mc29,Approved,"Mar 16, 2017",74.0,Town in Iran.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15116,Tarrafal,Mars,4.89,24.26,-19.18,24.3,24.23,-19.14,-19.23,Africa,Cape Verde,"Crater, craters",AA,mc11,Approved,"May 6, 2013",36.0,Town in Cape Verde.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,Tarsus,Mars,18.55,23.12,-40.26,23.27,22.96,-40.09,-40.43,Asia,Turkey,"Crater, craters",AA,mc11,Approved,1976,36.0,Town in Turkey.,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0
5874,Tartarus Colles,Mars,1672.69,21.24,175.19,32.64,10.49,-170.3,160.31,Europe,Greek,"Collis, colles",CO,mc15,Approved,1985,57.0,"From albedo feature at 2N, 183W.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,6,149,1,160,145,7,143,5,148,129,1,0,0,0,0,18,271,15,309,275,1
5875,Tartarus Montes,Mars,1086.46,15.46,167.54,22.04,9.76,173.86,159.89,Europe,Greek,"Mons, montes",MO,mc15,Approved,1985,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,3,0,4,2,4,219,0,230,202,12,190,7,205,174,1,0,0,0,0,22,386,16,440,379,1
5876,Tartarus Rupes,Mars,97.46,-6.5,175.71,-5.79,-7.19,176.09,175.35,Europe,Greek,"Rupes, rupēs",RU,mc23,Approved,1985,57.0,"Named for albedo feature at 2N, 183W.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,1,102,0,102,90,0,0,0,0,0,3,103,0,103,91,1
5877,Tartarus Scopulus,Mars,251.31,-4.23,177.25,-2.86,-5.49,178.5,176.16,Europe,Greek,"Scopulus, scopuli",SC,mc23,Approved,1985,57.0,"Named for albedo feature at 12S, 182W.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,102,90,0,0,0,0,0,1,102,0,102,90,0
5882,Taus Vallis,Mars,10.4,-4.85,-148.32,-4.78,-4.93,-148.32,-148.36,Europe,Scotland,"Vallis, valles",VA,mc16,Approved,1985,56.0,Classical river in Caledonia (Scotland).,0,0,0,0,0,4,145,0,146,118,6,30,0,30,22,3,24,0,24,22,17,647,7,822,706,10,134,1,150,137,4,9,1,9,6,44,930,23,1181,1011,0
14336,Tavua,Mars,31.56,15.62,117.61,15.89,15.36,117.89,117.34,Oceania,Fiji,"Crater, craters",AA,mc14,Approved,"Feb 26, 2008",36.0,Town in Fiji. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5888,Taxco,Mars,17.36,20.67,-40.13,20.81,20.52,-39.98,-40.29,North America,Mexico,"Crater, craters",AA,mc11,Approved,1976,36.0,Town in Mexico.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14207,Taytay,Mars,18.17,7.39,-19.6,7.54,7.24,-19.44,-19.75,Asia,Philippines,"Crater, craters",AA,mc11,Approved,"Sep 14, 2006",179.0,Town in the Philippines.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,2,0,2,2,0
5890,Taza,Mars,24.28,-43.57,-45.3,-43.37,-43.78,-45.01,-45.57,Africa,Morocco,"Crater, craters",AA,mc26,Approved,1976,36.0,Town in Morocco.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,Tecolote,Mars,47.93,-24.55,-106.84,-24.15,-24.95,-106.39,-107.28,North America,United States,"Crater, craters",AA,mc17,Approved,1991,74.0,"Town in New Mexico, USA.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,Teisserenc de Bort,Mars,114.89,0.43,45.07,1.4,-0.54,46.04,44.1,Europe,France,"Crater, craters",AA,mc13,Approved,1973,68.0,Leon P.; French meteorologist (1855-1913).,0,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,4,0
5902,Tejn,Mars,3.77,15.39,106.42,15.42,15.36,106.46,106.39,Europe,Denmark,"Crater, craters",AA,mc14,Approved,1988,,Town in Denmark.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,Telz,Mars,3.19,21.16,111.12,21.19,21.13,111.15,111.09,Europe,Germany,"Crater, craters",AA,mc14,Approved,1988,36.0,Town in Germany.,0,0,0,0,0,0,0,0,0,0,1,13,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,13,11,0
5918,Tem ,Mars,5.88,41.91,-9.45,41.96,41.86,-9.39,-9.52,Europe,Russia,"Crater, craters",AA,mc04,Approved,1976,36.0,Town in Russia.,1,0,0,0,0,29,1087,8,1210,1089,62,1999,14,2310,2086,64,1589,28,2078,1758,67,1310,15,1593,1420,26,135,2,149,134,9,22,1,24,24,258,5338,170,7364,6511,1
5912,Tempe,Mars,0.0,39.67,-70.0,39.67,39.67,-70.0,-70.0,Europe,Greek,Albedo Feature,AL,mc03,Approved,1958,60.0,Greek valley south of Mt. Olympus noted for its beauty.,5,1,0,1,1,37,659,7,759,670,206,2334,99,3565,2938,185,1608,48,2100,1712,109,2801,171,4598,3916,48,322,18,393,354,18,38,0,42,38,609,5785,969,11458,9629,1
5913,Tempe Colles,Mars,34.49,33.75,-82.56,33.93,33.53,-82.26,-82.88,Europe,Greek,"Collis, colles",CO,mc03,Approved,1991,57.0,Classical albedo name.,0,0,0,0,0,0,0,0,0,0,3,472,0,545,474,7,205,0,210,184,8,345,3,364,325,3,13,1,13,13,3,0,0,0,0,24,936,16,1132,996,1
5914,Tempe Fossae,Mars,2116.24,40.42,-71.4,52.35,30.72,-50.14,-89.27,Europe,Greek,"Fossa, fossae",FO,mc03,Approved,1973,57.0,"From albedo feature at 40N, 70W.",0,0,0,0,0,11,284,5,330,299,56,1510,26,2061,1694,34,247,7,288,239,48,1958,77,2892,2459,29,168,9,199,176,11,21,0,21,18,190,3385,352,5791,4885,1
5915,Tempe Mensa,Mars,55.39,27.94,-71.59,28.39,27.48,-71.21,-72.04,Europe,Greek,"Mensa, mensae",MN,mc10,Approved,1988,68.0,"From albedo feature at 40N, 70W.",0,0,0,0,0,5,95,1,99,83,13,942,4,1211,985,7,23,0,24,20,20,1053,16,1258,1025,11,59,3,69,64,9,17,0,17,14,66,1910,96,2678,2191,1
5916,Tempe Terra,Mars,1954.94,38.69,-70.61,54.08,25.78,-50.84,-92.94,Europe,Greek,"Terra, terrae",TA,mc03,Approved,1979,57.0,"From albedo feature at 40N, 70W.",0,0,0,0,0,3,14,0,15,10,44,1249,17,1618,1318,51,655,11,795,621,74,1852,97,2820,2476,29,178,12,205,182,15,36,0,38,34,217,3194,363,5491,4641,1
6963,Tenuis Cavus,Mars,51.53,84.76,1.39,85.08,84.38,3.96,-2.6,Europe,Roman,"Cavus, cavi",CB,mc01,Approved,2006,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,1,30,23,1,0,0,0,0,3,27,1,30,23,0
14160,Tenuis Mensa,Mars,120.92,81.13,-92.96,81.57,80.61,-86.6,-99.22,Europe,Roman,"Mensa, mensae",MN,mc01,Approved,2006,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,39,31,3,10,1,11,11,0,0,0,0,0,5,49,2,50,42,0
5922,Tepko,Mars,3.98,15.21,103.51,15.24,15.18,103.55,103.48,Oceania,Australia,"Crater, craters",AA,mc14,Approved,1988,36.0,Town in Australia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,Terby,Mars,171.5,-27.96,74.14,-26.52,-29.41,75.78,72.5,Europe,Belgium,"Crater, craters",AA,mc21,Approved,1973,68.0,Francois J.; Belgian astronomer (1846-1911).,2,0,0,0,0,2,4,0,4,4,0,0,0,0,0,2,0,0,0,0,4,329,1,341,286,17,294,26,405,344,8,23,2,29,26,35,565,53,779,660,0
5928,Termes Vallis,Mars,55.6,-11.11,-157.01,-10.7,-11.47,-156.89,-157.16,Europe,Spain,"Vallis, valles",VA,mc16,Approved,1988,56.0,"Classical river in ancient Lusitania, present Tormes River, Spain.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5930,Terra Cimmeria,Mars,5855.87,-32.68,147.75,12.13,-73.54,179.66,98.79,Europe,Greek,"Terra, terrae",TA,mc29,Approved,1979,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,3,16,0,16,11,10,205,0,210,184,67,1742,98,2749,2454,40,404,35,549,491,11,34,0,36,36,131,2127,267,3560,3176,1
6912,Terra Meridiani,Mars,1622.0,-7.12,4.0,-7.61,-8.11,0.0,0.0,Europe,Latin,"Terra, terrae",TA,mc20,Dropped,1979,57.0,"Classical albedo feature name. Name dropped when new boundaries for regional features were defined in July, 2001.",1,0,0,0,0,0,0,0,0,0,12,156,0,157,118,17,414,0,427,363,230,3910,705,9433,8489,165,1165,271,2007,1762,0,0,0,0,0,488,4800,2387,12203,10901,1
5931,Terra Sabaea,Mars,4688.44,2.72,51.3,42.16,-36.85,82.0,9.16,Europe,Latin,"Terra, terrae",TA,mc13,Approved,1979,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,425,4,493,428,11,172,5,196,170,5,17,0,17,16,28,559,19,706,614,0
5932,Terra Sirenum,Mars,3635.18,-39.49,-154.15,-11.4,-67.57,-110.32,-179.93,Europe,Greek,"Terra, terrae",TA,mc24,Approved,1979,57.0,Classical albedo feature name.,0,0,0,0,0,0,0,0,0,0,26,727,9,909,764,11,79,1,86,70,60,1709,57,2542,2255,75,643,117,1019,895,27,42,3,49,49,199,2652,465,4605,4033,0
5942,Teviot Vallis,Mars,143.89,-43.37,102.26,-42.1,-43.89,102.35,100.94,Europe,Scotland,"Vallis, valles",VA,mc28,Approved,2003,74.0,River in Scotland.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,1,19,16,2,4,0,4,4,1,9,0,9,9,5,27,2,32,29,0
5947,Tharsis,Mars,0.0,0.0,-100.0,0.0,0.0,-100.0,-100.0,Europe,Latin,Albedo Feature,AL,,Approved,1973,60.0,Connecting link between East and West; ancient Spanish town Tartessus.,2,1,0,1,1,191,3614,405,6384,5601,614,5797,1227,12873,10983,0,0,0,0,0,480,5404,1208,14094,12515,206,1403,275,2440,2203,0,0,0,0,0,1991,13048,9746,43263,37619,1
5948,Tharsis Montes,Mars,2058.91,1.57,-112.58,15.71,-11.62,-101.02,-123.64,Europe,Latin,"Mons, montes",MO,mc09,Approved,1973,57.0,Classical albedo feature name.,0,0,0,0,0,96,2007,127,3049,2616,298,3739,551,7479,6246,177,2773,73,3743,3121,230,4145,570,9153,8067,103,861,99,1256,1102,0,0,0,0,0,951,9036,3954,24808,21272,1
5949,Tharsis Tholus,Mars,149.3,13.25,-90.69,14.48,12.02,-89.7,-91.9,Europe,Latin,"Tholus, tholi",TH,mc09,Approved,1973,57.0,Classical albedo feature name.,0,0,0,0,0,18,263,6,308,245,61,1425,56,2070,1753,20,424,6,504,394,31,1545,33,2008,1697,12,128,3,138,115,5,4,1,4,4,147,3054,288,5032,4208,1
5952,Thaumasia,Mars,0.0,-34.68,-85.0,-34.68,-34.68,-85.0,-85.0,Europe,Greek,Albedo Feature,AL,mc25,Approved,1958,60.0,"Named for Thaumas, god of clouds; Arabia.",6,16,0,16,14,18,307,6,370,330,0,0,0,0,0,40,267,7,286,225,80,1557,141,2538,2230,53,511,42,741,661,21,47,1,50,48,278,3092,658,5543,4825,0
5953,Thaumasia Fossae,Mars,996.18,-47.75,-91.05,-40.66,-56.44,-79.4,-103.95,Europe,Greek,"Fossa, fossae",FO,mc25,Approved,1973,57.0,Classical albedo feature name.,0,0,0,0,0,8,189,2,209,190,39,976,28,1250,1064,0,0,0,0,0,44,1216,93,1882,1659,30,384,26,540,480,0,0,0,0,0,156,2392,374,4031,3514,0
5954,Thaumasia Planum,Mars,799.6,-21.66,-65.22,-14.97,-28.47,-60.11,-69.97,Europe,Greek,"Planum, plana",PM,mc18,Approved,1994,71.0,"Albedo feature at 30S, 75W.",0,0,0,0,0,7,189,2,209,190,35,961,31,1254,1058,17,112,4,119,94,57,1379,107,2140,1872,33,391,25,529,459,16,32,0,34,33,165,2534,419,4285,3706,0
5968,Thermia,Mars,2.76,19.67,109.17,19.69,19.64,109.2,109.15,Europe,Greek,"Crater, craters",AA,mc14,Approved,1988,36.0,Town in Greece.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14440,Thila,Mars,5.37,18.11,155.52,18.16,18.06,155.57,155.48,Asia,Yemen,"Crater, craters",AA,mc15,Approved,"Jul 1, 2008",36.0,Town in Yemen.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,3,1,11,0,11,10,0,0,0,0,0,1,1,0,1,1,3,16,1,17,14,0
5973,Thira,Mars,21.84,-14.47,175.98,-14.29,-14.66,176.17,175.79,Europe,Greek,"Crater, craters",AA,mc23,Approved,1997,59.0,Town on Santorini Island in the Aegean Sea.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,231,15,297,271,0,0,0,0,0,0,0,0,0,0,10,231,15,297,271,0
5974,Thom,Mars,22.06,-41.11,92.35,-40.92,-41.3,92.6,92.1,Asia,Thailand,"Crater, craters",AA,mc28,Approved,1991,74.0,Town in Thailand.,0,0,0,0,0,0,0,0,0,0,2,10,0,10,10,0,0,0,0,0,0,0,0,0,0,1,12,0,12,12,0,0,0,0,0,3,22,0,22,22,0
5982,Thoth,Mars,0.0,29.71,105.0,29.71,29.71,105.0,105.0,Africa,Egypt,Albedo Feature,AL,mc14,Approved,1958,60.0,Egyptian messenger god.,15,19,0,20,16,2,6,0,6,5,4,7,0,7,6,2,14,0,14,12,3,76,1,91,84,0,0,0,0,0,2,4,0,4,3,28,120,5,142,126,0
5985,Thule,Mars,13.07,-23.37,-25.72,-23.26,-23.48,-25.6,-25.84,North America,Greenland,"Crater, craters",AA,mc19,Approved,1976,36.0,Town in Greenland.,1,0,0,0,0,1,4,0,4,4,1,124,0,124,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,0,186,146,0
6914,Thyles Chasma,Mars,235.0,-70.79,127.5,-68.77,-72.81,130.0,125.0,Europe,Greek,"Chasma, chasmata",CM,mc30,Dropped,1976,57.0,Classical albedo feature; name changed to Thyles Rupes.,0,0,0,0,0,0,0,0,0,0,1,62,0,62,51,0,0,0,0,0,0,0,0,0,0,1,10,0,10,5,0,0,0,0,0,3,73,0,73,57,0
14179,Thyles Montes,Mars,380.0,-69.88,126.54,-67.49,-73.08,136.05,119.17,Europe,Greek,"Mons, montes",MO,mc30,Approved,"Sep 13, 2006",57.0,Classical albedo feature name.,0,0,0,0,0,1,14,0,14,14,1,0,0,0,0,2,1,0,1,0,2,1,0,1,0,1,10,0,10,5,0,0,0,0,0,8,27,1,27,20,0
5987,Thyles Rupes,Mars,548.75,-69.32,132.28,-64.56,-73.27,141.51,123.98,Europe,Greek,"Rupes, rupēs",RU,mc30,Approved,1985,57.0,Name and feature changes 1984 from Ultimi Cavi and Thyles Chasma.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,5,0,0,0,0,0,3,12,0,12,7,0
5988,Thymiamata,Mars,0.0,9.88,-10.0,9.88,9.88,-10.0,-10.0,Europe,Latin,Albedo Feature,AL,mc11,Approved,1958,60.0,"""Land of sweet-scented perfumes""; South Yemen or India.",3,1,0,1,1,2,12,0,12,11,2,1,0,1,1,2,3,0,4,2,1,5,0,5,5,0,0,0,0,0,1,1,0,1,1,11,23,1,24,21,0
5992,Tibrikot,Mars,59.08,12.56,-54.87,13.06,12.06,-54.36,-55.39,Asia,Nepal,"Crater, craters",AA,mc10,Approved,1988,36.0,Town in Nepal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5998,Tignish,Mars,20.98,-30.74,87.04,-30.56,-30.91,87.25,86.84,North America,Canada,"Crater, craters",AA,mc28,Approved,1991,74.0,"Town in Prince Edward Island, Canada.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,Tigre Valles,Mars,102.82,-12.02,-37.09,-11.28,-12.71,-36.22,-37.97,South and Central America,Peru,"Vallis, valles",VA,mc19,Approved,"Jan 11, 2011",74.0,River in Peru.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,8,0,0,0,0,0,1,8,0,8,8,0
6001,Tikhonravov,Mars,343.7,13.28,35.93,16.18,10.38,38.91,32.95,Europe,Russia,"Crater, craters",AA,mc12,Approved,1985,,M. K.; Russian rocket scientist (1900-1974).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,3,159,0,159,144,3,57,0,59,54,0,0,0,0,0,8,214,1,220,200,0
6003,Tikhov,Mars,110.07,-50.68,105.8,-49.75,-51.61,107.27,104.33,Europe,Russia,"Crater, craters",AA,mc28,Approved,1973,68.0,Gavril A.; Russian astronomer (1875-1960).,3,0,0,0,0,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,4,0
6005,Tile,Mars,8.47,17.73,-28.62,17.8,17.65,-28.55,-28.7,Africa,Somalia,"Crater, craters",AA,mc11,Approved,1976,36.0,Town in Somalia.,3,5,0,5,4,30,890,19,1086,991,0,0,0,0,0,0,0,0,0,0,32,807,12,1150,1024,14,156,3,170,137,4,5,0,5,5,156,2374,70,3194,2829,0
6009,Timaru,Mars,18.4,-25.27,-22.34,-25.11,-25.42,-22.17,-22.51,Oceania,New Zealand,"Crater, craters",AA,mc19,Approved,1976,36.0,Town in New Zealand.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,Timbuktu,Mars,65.68,-5.56,-37.52,-5.01,-6.11,-36.96,-38.08,Africa,Mali,"Crater, craters",AA,mc19,Approved,1976,36.0,Town in Mali.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6013,Timoshenko,Mars,86.11,41.76,-64.0,42.49,41.04,-63.02,-64.97,Europe,Soviet,"Crater, craters",AA,mc03,Approved,1982,64.0,Ivan Fedorovich; Soviet astronomer (1918-1941).,0,0,0,0,0,0,0,0,0,0,3,104,1,115,103,2,45,0,45,33,1,35,0,35,31,2,49,0,49,35,2,0,0,0,0,13,296,7,347,294,0
6017,Tinia Valles,Mars,17.83,-4.61,-148.88,-4.45,-4.77,-148.79,-148.96,Europe,Italy,"Vallis, valles",VA,mc16,Approved,1985,56.0,Classical river in Italy.,0,0,0,0,0,0,0,0,0,0,2,6,0,6,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,7,5,0
6019,Tinjar Valles,Mars,400.58,37.54,124.27,39.09,35.26,126.11,120.98,Asia,Malaysia,"Vallis, valles",VA,mc07,Approved,1985,36.0,"Modern river in Sarawak, Malaysia.",0,0,0,0,0,0,0,0,0,0,6,564,2,694,602,0,0,0,0,0,1,32,0,32,30,0,0,0,0,0,0,0,0,0,0,9,590,3,726,632,0
6021,Tinto Vallis,Mars,191.97,-3.97,111.5,-3.17,-5.38,111.53,110.61,Europe,Spain,"Vallis, valles",VA,mc22,Approved,2000,74.0,River in Spain.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,163,2,188,166,10,113,2,119,99,0,0,0,0,0,26,257,13,320,278,0
